3.333166695019724,2599.8700221153845,-0.005713313609467457
6.666333373377202,2599.7400377326558,-0.0171410833966932
9.999500035069103,2599.610046850839,-0.034284452272741635
13.332666680092089,2599.480049468959,-0.05714456349158788
16.66583330844283,2599.3500455860403,-0.08572256065025491
19.998999920117992,2599.220035201108,-0.12001958768895093
23.332166515114235,2599.0900183131866,-0.16003678889120654
26.66533309342822,2598.9599949212998,-0.2057753088840123
29.998499655056616,2598.8299650244717,-0.25723629263795605
33.33166619999607,2598.6999286217256,-0.3144208854673606
36.66483272824326,2598.569885712085,-0.3773302330304211
39.99799923979483,2598.4398362945735,-0.44596548132934316
43.33116573464744,2598.3097803682135,-0.5203277767104799
46.66433221279775,2598.179717932028,-0.6004182658644703
49.99749867424242,2598.049648985039,-0.6862380958263771
53.3306651189781,2597.9195735262683,-0.7777884139758245
56.66383154700143,2597.7894915547386,-0.8750703680371363
59.99699795830909,2597.659403069471,-0.9780851060794736
63.330164352897704,2597.5293080694873,-1.0868337765169738
66.66333073076395,2597.3992065538087,-1.2013175281088881
69.99649709190444,2597.269098521456,-1.3215375099597202
73.32966343631587,2597.1389839714493,-1.447494871519364
76.66282976399485,2597.0088629028096,-1.579190762583243
79.99599607493803,2596.878735314557,-1.7166263332924485
83.32916236914208,2596.7486012057116,-1.859802734133877
86.66232864660361,2596.618460575293,-2.008721115940371
89.9954949073193,2596.48831342232,-2.1633826298908563
93.32866115128576,2596.358159745813,-2.3237884275104808
96.66182737849965,2596.22799954479,-2.4899396606707533
99.99499358895763,2596.09783281827,-2.6618374815896826
103.3281597826563,2595.967659565272,-2.8394830428319175
3.333166695019724,2599.8700221153845,-0.005713313609467457
6.666333373377202,2599.7400377326558,-0.0171410833966932
9.999500035069103,2599.610046850839,-0.034284452272741635
13.332666680092089,2599.480049468959,-0.05714456349158788
16.66583330844283,2599.3500455860403,-0.08572256065025491
19.998999920117992,2599.220035201108,-0.12001958768895093
23.332166515114235,2599.0900183131866,-0.16003678889120654
26.66533309342822,2598.9599949212998,-0.2057753088840123
29.998499655056616,2598.8299650244717,-0.25723629263795605
33.33166619999607,2598.6999286217256,-0.3144208854673606
36.66483272824326,2598.569885712085,-0.3773302330304211
39.99799923979483,2598.4398362945735,-0.44596548132934316
43.33116573464744,2598.3097803682135,-0.5203277767104799
46.66433221279775,2598.179717932028,-0.6004182658644703
49.99749867424242,2598.049648985039,-0.6862380958263771
53.3306651189781,2597.9195735262683,-0.7777884139758245
56.66383154700143,2597.7894915547386,-0.8750703680371363
59.99699795830909,2597.659403069471,-0.9780851060794736
63.330164352897704,2597.5293080694873,-1.0868337765169738
66.66333073076395,2597.3992065538087,-1.2013175281088881
69.99649709190444,2597.269098521456,-1.3215375099597202
73.32966343631587,2597.1389839714493,-1.447494871519364
76.66282976399485,2597.0088629028096,-1.579190762583243
79.99599607493803,2596.878735314557,-1.7166263332924485
83.32916236914208,2596.7486012057116,-1.859802734133877
86.66232864660361,2596.618460575293,-2.008721115940371
89.9954949073193,2596.48831342232,-2.1633826298908563
93.32866115128576,2596.358159745813,-2.3237884275104808
96.66182737849965,2596.22799954479,-2.4899396606707533
99.99499358895763,2596.09783281827,-2.6618374815896826
103.3281597826563,2595.967659565272,-2.8394830428319175
106.66132595959232,2595.8374797848132,-3.022877497308885
109.99449211976231,2595.707293475912,-3.2120219982789284
113.32765826316295,2595.5771006375867,-3.4069176993474475
116.66082438979082,2595.446901268854,-3.6075657544670383
119.99399049964256,2595.3166953687314,-3.8139673179376326
123.32715659271484,2595.186482936236,-4.0261235444066354
126.66032266900426,2595.0562639703844,-4.244035588869066
129.9934887285075,2594.9260384701934,-4.467704606667699
133.32665477122111,2594.7958064346785,-4.697131753493197
136.6598207971418,2594.6655678628563,-4.932318185384263
139.99298680626615,2594.5353227537425,-5.173265058727767
143.3261527985908,2594.405071106353,-5.419973530258893
146.6593187741124,2594.274812919702,-5.672444757061278
149.9924847328275,2594.1445481928054,-5.930679896567149
153.32565067473283,2594.0142769246777,-6.194680106557469
156.65881659982492,2593.883999114333,-6.464446545162069
159.99198250810045,2593.7537147607864,-6.739980370859797
163.325148399556,2593.6234238630514,-7.021282742478652
166.65831427418826,2593.493126420142,-7.308354819195926
